file_name,total_amount
company/18305/costs/1476182479.pdf,24.18
company/18318/costs/1576847072.pdf,162.81
company/23257/costs/1594550622.jpg,8.33
company/96807/costs/1521890641.jpg,15.0
company/336164/costs/1596974371.jpg,66.2
company/29342/costs/1554472265.pdf,26.22
company/22120/costs/1524666125.jpeg,25.0
company/95481/costs/1504681700.jpeg,68.99
company/16430/costs/1531137034.pdf,44.26
company/208273/costs/1551532924.pdf,15.46
company/222206/costs/1578310279.pdf,829.12
company/241522/costs/1606565538.PDF,218.0
company/6762/costs/1424811206.jpeg,10.21
company/59566/costs/1492082282.pdf,1248.0
company/9270/costs/1453837624.jpeg,2.23
company/63860/costs/1540751049.pdf,15.71
company/123952/costs/1525088393.jpeg,10.0
company/5217/costs/1493188162.jpeg,14.3
company/10594/costs/1538569394.jpg,319.8
company/21931/costs/1483963112.jpeg,1.24
company/23257/costs/1492104731.jpg,43.05
company/140738/costs/1530292370.pdf,3.59
company/126812/costs/1568025274.jpg,15.0
company/99929/costs/1514124983.jpg,60.0
company/124980/costs/1575894401.pdf,335.52
company/204574/costs/1555075169.jpeg,9.22
company/64758/costs/1524478011.docx,46.23
company/129959/costs/1516869999.jpeg,17.78
company/25526/costs/1467210174.pdf,68.27
company/204574/costs/1561809878.jpeg,164.25
company/27603/costs/1470212638.jpeg,27.5
company/180972/costs/1591615410.pdf,948.04
company/41564/costs/1516447607.jpeg,2.4
company/345236/costs/1603797371.jpeg,27.9
company/5217/costs/1448879011.jpeg,10.5
company/75483/costs/1540900584.pdf,69.0
company/96807/costs/1499552070.jpeg,36.31
company/117332/costs/1530690113.pdf,46.93
company/25526/costs/1626006675.pdf,257.52
company/345236/costs/1595360016.jpg,6.12
company/37708/costs/1481543691.jpeg,5.9
company/30802/costs/1570566029.pdf,31.99
company/103703/costs/1627583878.pdf,12.09
company/146797/costs/1535629152.pdf,211.27
company/18045/costs/1446111502.jpeg,51.4
company/74231/costs/1625659345.jpeg,21.9
company/852/costs/1571914681.jpg,30.05
company/302018/costs/1610915915.pdf,816.75
company/107063/costs/1570119209.pdf,20.7
company/51126/costs/1521132680.pdf,171.8
company/46168/costs/1472805224.jpg,20.94
company/92884/costs/1532383508.jpeg,59.87
company/21931/costs/1533199645.jpeg,14.5
company/84745/costs/1523875206.pdf,3.78
company/96807/costs/1517654956.jpg,10.0
company/107385/costs/1561314765.jpeg,2.58
company/204574/costs/1601498267.pdf,660.94
company/18318/costs/1572603623.jpeg,83.6
company/323007/costs/1595151493.jpg,16.54
company/5217/costs/1581000984.jpeg,34.0
company/17074/costs/1470557961.jpeg,42.9
company/184963/costs/1555525803.jpeg,6.1
company/13712/costs/1479119355.jpeg,13.0
company/135433/costs/1552241001.jpg,38.06
company/70186/costs/1517329111.pdf,2.0
company/5690/costs/1626376671.pdf,35.58
company/81377/costs/1583930013.jpeg,43.5
company/100976/costs/1535837382.jpeg,30.21
company/27579/costs/1498550941.jpeg,19.41
company/231125/costs/1582280599.pdf,605.0
company/79124/costs/1575976384.jpg,11.64
company/2228/costs/1550489206.pdf,605.0
company/128840/costs/1556085405.jpeg,6.55
company/18134/costs/1527604790.jpeg,5.98
company/99929/costs/1515766643.jpg,93.3
company/107063/costs/1583149347.pdf,71.39
company/129997/costs/1608751858.pdf,1800.0
company/13247/costs/1534400677.jpeg,15.75
company/18305/costs/1567447160.jpg,9.08
company/154742/costs/1596229612.pdf,1397.55
company/2228/costs/1453475369.pdf,25.75
company/183582/costs/1562430931.pdf,21.99
company/58278/costs/1595366355.jpg,7.95
company/51126/costs/1500477232.jpeg,20.09
company/231125/costs/1613221904.jpeg,7.65
company/16430/costs/1468512830.jpeg,452.53
company/10363/costs/1566280003.jpeg,15.8
company/25526/costs/1579778703.jpeg,60.5
company/154742/costs/1565767671.jpg,6.6
company/122710/costs/1522522666.jpeg,17.31
company/68925/costs/1501083074.jpeg,52.29
company/101103/costs/1600884841.pdf,-26.26
company/18305/costs/1521212576.jpg,13.0
company/13092/costs/1452777723.pdf,11.98
company/41564/costs/1562276141.jpeg,69.5
company/200163/costs/1548954990.jpeg,37.0
company/67135/costs/1589230388.jpeg,3.8
company/852/costs/1530706614.jpg,34.95
company/14577/costs/1569597877.jpeg,76.2
company/74231/costs/1487271211.pdf,15.6
company/21769/costs/1462434393.jpg,10.9
company/204574/costs/1593529500.pdf,0.92
company/87030/costs/1551953618.jpeg,21.49
company/18134/costs/1576105753.jpeg,7.9
company/174240/costs/1556621701.jpg,88.25
company/10363/costs/1508536720.jpeg,4.95
company/92884/costs/1539302736.jpeg,6.2
company/18342/costs/1454672250.jpeg,41.0
company/6111/costs/1514499184.jpeg,24.9
company/18812/costs/1448099658.jpg,8.19
company/202881/costs/1562856772.jpg,15.0
company/302018/costs/1586680350.pdf,838.53
company/75546/costs/1609268884.pdf,57.2
company/67135/costs/1514581534.pdf,7.26
company/87030/costs/1555416337.jpeg,74.02
company/42356/costs/1595517901.pdf,305.05
company/117279/costs/1626677733.jpeg,1064.8
company/84745/costs/1492519328.jpeg,203.0
company/6468/costs/1477856666.pdf,314.0
company/77117/costs/1614890805.jpg,24.0
company/49686/costs/1556614633.jpg,2.77
company/59566/costs/1502711528.pdf,3068.0
company/2228/costs/1566560682.jpeg,26.4
company/74880/costs/1500900033.jpeg,47.98
company/15855/costs/1498291810.jpg,100.0
company/77117/costs/1548172830.jpeg,1064.0
company/151116/costs/1531862711.jpeg,19.0
company/5690/costs/1546849488.png,166.0
company/154742/costs/1565769602.jpg,57.0
company/52/costs/1512986304.jpeg,23.79
company/38408/costs/1538405628.jpeg,76.11
company/345236/costs/1595695400.jpg,28.69
company/231125/costs/1565079917.jpeg,12.74
company/147813/costs/1538649594.jpeg,29.95
company/154742/costs/1538987300.jpeg,21.7
company/11096/costs/1443644007.pdf,1189.34
company/5098/costs/1574159870.jpeg,191.79
company/18812/costs/1528455811.jpg,8.27
company/36582/costs/1460385225.jpg,122.5
company/126812/costs/1578672702.jpg,58.46
company/84357/costs/1548609799.pdf,43.56
company/1220/costs/1435933284.pdf,34.85
company/85939/costs/1563618871.pdf,21.89
company/71878/costs/1493045402.jpeg,5.38
company/58278/costs/1595367000.jpg,4.55
company/103703/costs/1529481736.jpeg,19.99
company/147813/costs/1531834390.jpeg,362.98
company/10594/costs/1450958400.pdf,2.2
company/912/costs/1453718738.jpeg,61.16
company/10363/costs/1469552617.png,40.0
company/126812/costs/1557314627.jpg,18.5
company/135569/costs/1554149856.jpg,244.91
company/287939/costs/1623918229.pdf,142.55
company/84357/costs/1520333272.pdf,54.39
company/117332/costs/1517412829.pdf,99.0
company/27348/costs/1567843742.pdf,37.4
company/305274/costs/1616675445.jpg,5.45
company/12028/costs/1564270082.png,71.9
company/133665/costs/1537461937.jpeg,120.0
company/80561/costs/1624268104.jpg,61.7
company/101103/costs/1562664481.jpeg,190.91
company/25916/costs/1512923942.jpeg,89.0
company/10417/costs/1548102026.pdf,38.35
company/18812/costs/1528797191.jpg,58.71
company/21860/costs/1500880374.jpeg,6.94
company/49595/costs/1498638751.jpeg,20.73
company/74880/costs/1612538506.jpeg,28.5
company/126812/costs/1565680745.jpg,49.34
company/231125/costs/1602147081.jpeg,53.1
company/65323/costs/1500898194.jpeg,16.85
company/21860/costs/1477913464.jpeg,5.7
company/37708/costs/1503502882.jpeg,38.5
company/11096/costs/1485184912.pdf,247.75
company/231125/costs/1588322499.jpeg,7.0
company/38408/costs/1603811517.jpeg,88.17
company/66331/costs/1486457491.jpg,11.0
company/140738/costs/1540365801.jpg,15.74
company/25526/costs/1499094585.jpg,59.56
company/87507/costs/1610150181.pdf,11.85
company/96807/costs/1517673047.jpg,11.24
company/79176/costs/1556192913.jpeg,7.5
company/84745/costs/1492455404.jpeg,44.77
company/25526/costs/1554888143.jpeg,4.58
company/36478/costs/1607979779.pdf,220.0
company/102493/costs/1619971113.jpeg,4.45
company/11349/costs/1531220921.pdf,6.29
company/126812/costs/1536661679.jpg,10.51
company/107779/costs/1569921392.jpeg,359.5
company/25526/costs/1514893544.pdf,181.5
company/16748/costs/1524151800.jpeg,4.06
company/10430/costs/1531918016.jpeg,5.7
company/9270/costs/1516739095.jpeg,4.87
company/32632/costs/1547035370.jpeg,25.5
company/79756/costs/1572531763.jpeg,12.12
company/18812/costs/1462180204.jpg,458.77
company/211142/costs/1616240522.pdf,110.46
company/18812/costs/1528806358.jpg,569.27
company/13712/costs/1454842089.jpeg,500.0
company/13437/costs/1491914505.jpeg,65.97
company/147813/costs/1580036953.jpeg,29.9
company/96807/costs/1500051474.jpeg,1.75
company/171139/costs/1619200015.pdf,3.58
company/78971/costs/1592073521.jpeg,285.48
company/86964/costs/1603374291.jpeg,120.0
company/107238/costs/1553510322.jpeg,218.02
company/68925/costs/1519575038.jpeg,1490.99
company/237454/costs/1601802786.jpg,69.69
company/204574/costs/1570898332.jpeg,4.0
company/79124/costs/1527621805.jpg,45.9
company/294842/costs/1612813647.PDF,362.36
company/11170/costs/1516015371.pdf,3.63
company/25526/costs/1490176615.jpeg,-100.83
company/72928/costs/1530901393.jpeg,95.0
company/17413/costs/1489571426.jpeg,22.1
company/101103/costs/1555445582.jpeg,5.0
company/291984/costs/1627722364.jpeg,-6.22
company/139804/costs/1558427324.pdf,818.05
company/129997/costs/1567103230.pdf,2057.0
company/11140/costs/1596114591.pdf,25.22
company/27348/costs/1517041328.pdf,26.23
company/241726/costs/1608990234.jpg,15.5
company/25526/costs/1569917977.jpg,28.97
company/24824/costs/1469016940.pdf,49.04
company/27439/costs/1472487456.jpg,51.82
company/129959/costs/1518367405.jpeg,37.85
company/168579/costs/1603561599.jpg,106.32
company/25916/costs/1624880901.pdf,387.2
company/210048/costs/1572174255.jpeg,15.25
company/18812/costs/1579181242.jpg,21.88
company/52/costs/1512467217.jpeg,14.95
company/33435/costs/1467647404.pdf,268.86
company/146797/costs/1603965830.pdf,258.63
company/165699/costs/1541948306.jpg,2.65
company/79124/costs/1492588725.jpg,53.64
company/96807/costs/1521902780.jpg,83.99
company/107063/costs/1607419128.pdf,42.22
company/113382/costs/1517141244.PNG,5.25
company/294842/costs/1625125684.pdf,350.0
company/6/costs/1522080957.jpeg,60.14
company/63945/costs/1494087491.jpg,2.95
company/230352/costs/1567607225.pdf,181.5
company/42694/costs/1538305345.jpeg,58.65
company/49369/costs/1508852068.jpeg,13.72
company/56070/costs/1512118155.pdf,350.0
company/160127/costs/1610824405.jpeg,19.73
company/87030/costs/1622618462.jpeg,42.21
company/27603/costs/1485967862.jpeg,116.48
company/30532/costs/1622818531.jpg,967.99
company/104996/costs/1548938130.jpg,21.85
company/302018/costs/1602184220.pdf,879.91
company/171139/costs/1537634258.jpg,37.38
company/36478/costs/1513183422.jpeg,15.0
company/79176/costs/1561451314.jpeg,6.99
company/41564/costs/1511467144.jpeg,12.0
company/180972/costs/1601894002.pdf,173.0
company/142174/costs/1559043014.pdf,414.0
company/66331/costs/1572187655.pdf,7.25
company/110911/costs/1525960648.jpeg,4.5
company/89195/costs/1625477078.jpg,119.0
company/135569/costs/1596817859.jpg,71.39
company/14577/costs/1543964874.jpeg,33.36
company/79124/costs/1575996029.jpg,779.64
company/6/costs/1539523480.jpeg,38.25
company/59566/costs/1502712294.pdf,259.35
company/52/costs/1512386994.pdf,8.0
company/107779/costs/1508607103.jpeg,22.69
company/64758/costs/1580169663.pdf,323.43
company/241522/costs/1601129573.jpeg,536.49
company/2013/costs/1583326207.pdf,3200.0
company/129997/costs/1570091793.PDF,72.15
company/6762/costs/1532512985.pdf,24.2
company/11882/costs/1581943290.pdf,9.94
company/27348/costs/1618748710.pdf,500.0
company/160127/costs/1594897635.jpeg,6.6
company/6111/costs/1429264801.jpeg,8.0
company/912/costs/1582900180.jpeg,39.95
company/129997/costs/1625162188.pdf,1028.5
company/23321/costs/1475390624.jpeg,149.0
company/1261/costs/1562079065.jpeg,6.85
company/95481/costs/1527843192.jpeg,13.4
company/67380/costs/1562704283.pdf,1165.31
company/113382/costs/1566062584.jpeg,2.5
company/63945/costs/1498822114.jpg,45.0
company/79124/costs/1559298562.jpg,90.88
company/222206/costs/1617885445.jpeg,915.0
company/74231/costs/1578841520.pdf,79.24
company/32632/costs/1529048298.jpeg,7.7
company/18134/costs/1493382268.jpeg,12.25
company/204574/costs/1569165914.pdf,68.24
company/204574/costs/1578656862.pdf,281.26
company/87030/costs/1516120445.jpeg,225.3
company/8234/costs/1556708860.pdf,32.2
company/104996/costs/1552417555.jpg,7.8
company/66331/costs/1611832211.pdf,100.24
company/85939/costs/1581851482.jpg,68.98
company/1770/costs/141631063586.jpeg,13.69
company/74880/costs/1562152509.jpeg,209.09
company/38408/costs/1614067222.jpeg,51.43
company/241726/costs/1609093148.jpg,25.57
company/110911/costs/1525961158.jpeg,186.0
company/101103/costs/1619969021.pdf,92.48
company/6468/costs/1552843006.jpeg,5.5
company/976/costs/1509098558.JPG,567.07
company/96807/costs/1506186638.jpg,25.0
company/50010/costs/1517237044.jpeg,17.0
company/84357/costs/1507540277.pdf,12.1
company/79124/costs/1561891842.jpg,3231.05
company/72928/costs/1580286474.pdf,1350.0
company/1134/costs/1538398334.jpeg,0.75
company/14577/costs/1489241660.jpeg,10.0
company/80561/costs/1547067291.jpg,37.78
company/99929/costs/1505201210.jpg,2.7
company/110911/costs/1584459623.jpg,3.95
company/102493/costs/1599121248.pdf,15.74
company/2228/costs/1435937415.pdf,1468.64
company/133665/costs/1517933494.jpeg,84.01
company/267944/costs/1614436943.jpg,16.02
company/81377/costs/1604583975.jpeg,163.9
company/84357/costs/1573552482.jpeg,5.0
company/18812/costs/1499250307.jpg,16.82
company/42694/costs/1499624227.jpeg,4.55
company/87030/costs/1501769683.jpeg,33.55
company/41564/costs/1574955052.jpeg,650.63
company/17074/costs/1613376448.jpeg,15.0
company/18045/costs/1446110762.jpeg,4.5
company/5357/costs/1580661055.jpeg,18.0
company/67135/costs/1589219751.jpeg,3.1
company/184963/costs/1569876262.jpeg,18.78
company/36582/costs/1545824937.jpeg,144.0
company/5217/costs/1454290916.jpeg,375.0
company/21860/costs/1543217331.jpeg,12.5
company/101103/costs/1540559069.jpeg,29.0
company/51126/costs/1480087159.pdf,120.45
company/200163/costs/1551646445.pdf,28.14
company/38408/costs/1571926365.jpeg,24.3
company/3024/costs/1595960505.jpeg,40.0
company/108539/costs/1542135146.pdf,70.0
company/11170/costs/1556032405.pdf,4.36
company/184963/costs/1579201633.jpeg,23.1
company/294842/costs/1610293793.pdf,57.35
company/141637/costs/1552813653.pdf,29.33
company/72928/costs/1538924668.jpeg,13.82
company/168579/costs/1563997607.jpg,36.74
company/852/costs/1523870372.jpg,90.5
company/1736/costs/1627307585.pdf,50.0
company/151116/costs/1558896019.jpeg,41.0
company/171139/costs/1548620618.jpg,50.0
company/10688/costs/1554806492.jpeg,5.0
company/912/costs/1575881438.pdf,1125.48
company/10880/costs/1523969039.jpeg,58.14
company/95481/costs/1565612909.jpeg,80.41
company/22361/costs/1514968897.jpeg,64.04
company/12325/costs/1509265266.jpeg,22.98
company/17413/costs/1534340678.jpeg,2.75
company/136148/costs/1536134986.pdf,42.36
company/11096/costs/1615551086.pdf,34.49
company/75483/costs/1579631771.jpg,26.0
company/59566/costs/1496048850.pdf,1200.0
company/49595/costs/1548423504.jpeg,205.64
company/122947/costs/1558790707.jpeg,134.2
company/45613/costs/1526671315.jpeg,9.5
company/160127/costs/1601826020.jpeg,107.0
company/117279/costs/1519313433.jpeg,122.25
company/79124/costs/1509301016.jpg,454.25
company/92884/costs/1527119362.jpeg,380.0
company/1736/costs/1492593405.jpeg,1089.0
company/77117/costs/1554491244.jpeg,146.2
company/128840/costs/1569934315.jpeg,11.92
company/17091/costs/1571655426.pdf,72.6
company/21860/costs/1484816835.pdf,54.79
company/101103/costs/1563360246.jpeg,91.0
company/912/costs/1564998923.jpeg,17.0
company/142174/costs/1609417173.pdf,2139.34
company/25526/costs/1490175864.jpg,40.0
company/852/costs/1509824116.jpg,121.0
company/70186/costs/1529418022.jpg,50.0
company/191444/costs/1575370558.jpg,412.0
company/81377/costs/1562184472.jpeg,33.4
company/160127/costs/1556284362.jpeg,14.0
company/1770/costs/1569327143.jpeg,16.44
company/345236/costs/1595533843.jpg,19.67
company/211142/costs/1585053873.pdf,168.31
company/252785/costs/1582402387.jpeg,41.5
company/6/costs/1498401742.jpeg,14.9
company/21769/costs/1464156618.jpg,12.82
company/11882/costs/1474894965.jpeg,9.83
company/25916/costs/1487238945.jpeg,69.0
company/27603/costs/1538413634.jpeg,57.05
company/27274/costs/1484392892.jpeg,15.0
company/117279/costs/1587459164.jpeg,32.95
company/67380/costs/1578870990.pdf,20.0
company/18812/costs/1574159038.jpg,66.21
company/230352/costs/1604050730.pdf,125.0
company/86964/costs/1542375349.jpeg,5.46
company/129997/costs/1612445432.pdf,-99.33
company/335/costs/1501419463.jpeg,5.1
company/105637/costs/1618907981.pdf,118.8
company/22120/costs/1493048898.jpeg,100.0
company/96807/costs/1506849076.jpg,124.11
company/108539/costs/1599472009.pdf,1049.74
company/7415/costs/1503482132.jpeg,30.29
company/101103/costs/1621447305.pdf,5.0
company/41564/costs/1607885593.jpeg,54.0
company/27439/costs/1506671733.jpg,3.99
company/84357/costs/1530886741.pdf,63.25
company/74231/costs/1592417377.pdf,81.59
company/51522/costs/1498457022.jpg,552.07
company/5690/costs/1578339506.jpeg,47.4
company/129997/costs/1606767598.pdf,762.3
company/84745/costs/1535118810.jpeg,13.0
company/1134/costs/1528029068.jpeg,3.38
company/61692/costs/1492773014.jpg,28.0
company/4276/costs/1473494153.jpeg,15.0
company/345236/costs/1603965693.jpeg,25.44
company/142174/costs/1520939878.jpeg,19.54
company/13437/costs/1436432820.jpeg,10.14
company/65896/costs/1611837886.jpeg,1950.0
company/107385/costs/1556644373.pdf,2070.15
company/976/costs/1517159151.jpeg,12.9
company/1/costs/1467576257.pdf,95.59
company/85939/costs/1605791236.jpg,39.79
company/129959/costs/1519661408.jpeg,15.49
company/42356/costs/1504979896.docx,1615.35
company/107063/costs/1612973241.pdf,155.62
company/126812/costs/1564588333.jpg,21.7
company/107238/costs/1548923405.jpeg,10.0
company/183582/costs/1594593705.jpeg,12.3
company/13712/costs/1485463026.jpeg,133.0
company/5217/costs/1423145402.jpeg,14.34
company/101103/costs/1556576288.jpeg,4.99
company/933/costs/1516721473.jpeg,20.66
company/4276/costs/1420645479.jpeg,58.65
company/129997/costs/1591975718.jpeg,3.64
company/107063/costs/1625829136.jpg,6.1
company/70186/costs/1613841120.pdf,71.0
company/72143/costs/1513943004.pdf,190.18
company/1770/costs/1419954295.jpeg,44.63
company/107385/costs/1571304720.jpeg,15.2
company/72928/costs/1578600476.jpg,3.95
company/65323/costs/1524352314.jpeg,4.0
company/102493/costs/1534522666.jpeg,48.05
company/33435/costs/1587371214.pdf,1.99
company/912/costs/1493300709.pdf,18.14
company/345236/costs/1601380476.pdf,12.1
company/107063/costs/1517315078.jpg,23.34
company/29646/costs/1556371991.jpg,2.45
company/185949/costs/1595515684.jpeg,28.31
company/140738/costs/1567254436.PDF,93.78
company/1770/costs/1619792077.jpg,7.49
company/79756/costs/1494853484.jpg,39.0
company/16430/costs/1569412376.jpeg,115.82
company/11170/costs/1493069517.png,4.46
company/12028/costs/1532900035.png,52.14
company/117279/costs/1589355271.pdf,108.99
company/210873/costs/1623782582.jpg,10.64
company/199097/costs/1598442869.jpg,50.2
company/197951/costs/1594206280.jpeg,74.9
company/27274/costs/1522058966.jpeg,30.0
company/13437/costs/1625075835.jpeg,21.29
company/241726/costs/1609933862.jpg,13.49
company/107385/costs/1559067874.pdf,891.49
company/79862/costs/1501573818.jpeg,2.25
company/25526/costs/1603178641.jpeg,38.43
company/74880/costs/1608039545.jpeg,850.0
company/27348/costs/1613023891.png,46.5
company/241726/costs/1619348212.jpg,141.07
company/36478/costs/1474663927.jpeg,1218.0
company/96807/costs/1517657945.jpg,7.3
company/135433/costs/1601578795.jpg,7.36
company/976/costs/1595685745.jpg,2.0
company/13437/costs/1522087581.jpeg,108.98
company/99929/costs/1534928023.jpg,16.64
company/75546/costs/1512984079.pdf,103.8
company/117332/costs/1535920588.jpeg,2.8
company/12028/costs/1518599539.jpeg,2.5
company/102493/costs/1566048503.jpeg,31.09
company/1736/costs/1450089872.jpeg,44.7
company/11140/costs/1455659046.jpeg,9.75
company/79124/costs/1573227614.jpg,165.08
company/237454/costs/1604103651.pdf,3.5
company/51126/costs/1482500665.pdf,9.05
company/107238/costs/1603809017.jpeg,8.7
company/10363/costs/1512322795.jpeg,12.0
company/21860/costs/1538032780.pdf,9.63
company/1/costs/1609510760.pdf,16.96
company/89195/costs/1579441392.jpg,30.71
company/11882/costs/1549984093.pdf,45.83
company/11882/costs/1548149296.pdf,83.95
company/27274/costs/1483801506.png,754.0
company/84357/costs/1614529841.pdf,11.9
company/933/costs/1540642823.jpeg,14.0
company/170475/costs/1578479537.pdf,30.0
company/124980/costs/1579604618.pdf,3327.5
company/197951/costs/1601461592.jpeg,72.14
company/10417/costs/1623017051.pdf,30.0
company/52/costs/1532688563.jpg,36.7
company/107385/costs/1574785890.pdf,155.05
company/25526/costs/1518696139.pdf,36.3
company/210048/costs/1627230095.jpeg,136.9
company/5357/costs/1576948111.jpeg,17.7
company/197951/costs/1568308953.jpeg,20.0
company/27274/costs/1530360723.jpeg,15.55
company/66331/costs/1571313328.jpg,64.99
company/16749/costs/1556803787.jpg,10.88
company/202881/costs/1582044435.jpg,16.47
company/3024/costs/1627324795.jpeg,30.5
company/147813/costs/1575365601.jpeg,649.0
company/63945/costs/1583490182.jpg,1.47
company/17413/costs/1560193143.jpeg,35.05
company/27274/costs/1522606051.jpeg,56.8
company/852/costs/1504118557.jpg,9.3
company/126533/costs/1615207191.pdf,7.0
company/1736/costs/1500280170.jpeg,101.45
company/1261/costs/1484683799.jpeg,8.93
company/98475/costs/1587466429.pdf,917.45
company/90530/costs/1584795701.jpeg,20.75
company/87334/costs/1539631209.jpeg,235.95
company/22120/costs/1523037998.jpeg,22.1
company/117279/costs/1596187289.jpeg,136.44
company/140738/costs/1537636400.pdf,13.99
company/345236/costs/1595512106.jpg,13.95
company/64758/costs/1580242863.jpeg,5.04
company/117279/costs/1575471443.jpeg,24.9
company/10688/costs/1531223386.jpeg,18.0
company/87334/costs/1529156359.jpeg,65.25
company/336164/costs/1607944152.jpg,68.28
company/30802/costs/1598212356.pdf,10.9
company/107779/costs/1596184100.jpeg,220.9
company/13437/costs/1498927468.jpeg,52.5
company/32632/costs/1460572160.jpeg,6.1
company/1220/costs/1580291843.jpg,188.0
company/22120/costs/1627237359.jpeg,50.4
company/27579/costs/1545386332.jpeg,8.59
company/6/costs/138921040033.jpeg,55.17
company/117332/costs/1596464532.pdf,18.03
company/1220/costs/1611577721.png,-720.0
company/96807/costs/1517659483.jpg,2.9
company/92884/costs/1508679657.jpeg,50.65
company/23727/costs/1545391624.PDF,150.0
company/18812/costs/1601300373.jpg,127.66
company/204574/costs/1550488830.jpeg,7.73
company/32632/costs/1473534236.jpeg,71.7
company/87030/costs/1588585957.jpeg,61.37
company/6504/costs/1508926120.jpeg,113.0
company/92884/costs/1548029695.jpeg,3.5
company/30532/costs/1575564113.jpg,29.85
company/42964/costs/1626026002.pdf,76.5
company/86417/costs/1492988296.jpg,12.0
company/65896/costs/1519814398.jpeg,6.5
company/29342/costs/1475074380.jpg,71.61
company/345236/costs/1604594689.jpeg,77.54
company/65498/costs/1512394073.jpeg,2.99
company/22120/costs/1585057764.jpeg,6000.0
company/63860/costs/1541012881.pdf,2.8
company/101103/costs/1563264247.jpeg,669.0
company/18318/costs/1595361078.pdf,9.95
company/77117/costs/1554490716.jpeg,53.53
company/61124/costs/1594646675.pdf,420.0
company/25997/costs/1516588337.pdf,30.0
company/72143/costs/1548362009.jpg,230.05
company/10430/costs/1441102585.jpeg,4.26
company/23321/costs/1579533294.jpeg,18.15
company/1220/costs/1471204026.jpeg,2.2
company/170475/costs/1560024087.jpeg,3.26
company/41564/costs/1479310793.jpeg,15.0
company/2228/costs/1488282583.pdf,544.29
company/267944/costs/1592730268.jpg,20.0
company/9/costs/1453217649.jpeg,38.0
company/78498/costs/1497085701.pdf,118.0
company/38408/costs/1619625101.jpeg,14.99
company/99556/costs/1510597500.jpg,19.5
company/203481/costs/1547732722.jpeg,6.25
company/104996/costs/1536344179.jpg,9.95
company/89195/costs/1539520296.jpg,4.65
company/53636/costs/1513256495.pdf,56.87
company/11349/costs/1544961129.pdf,4343.48
company/15855/costs/1521884633.jpeg,47.98
company/79756/costs/1499883048.jpeg,72.64
company/852/costs/140743417743.jpeg,3.75
company/184963/costs/1597602021.jpeg,39.5
company/2228/costs/1493201457.pdf,5.68
company/22120/costs/1533026677.jpeg,29.0
company/84745/costs/1516620926.pdf,287.85
company/11882/costs/1571924573.pdf,34.95
company/81377/costs/1531021859.jpeg,2.99
company/29646/costs/1508927741.jpg,30.0
company/45613/costs/1477731520.jpg,2.0
company/41564/costs/1516448107.jpeg,22.0
company/57823/costs/1507004381.jpeg,80.0
company/122710/costs/1522518977.jpeg,26.9
company/154742/costs/1567147904.pdf,99.0
company/852/costs/1443783766.jpg,15.0
company/1220/costs/1485690950.pdf,20.7
company/5217/costs/1606050711.jpeg,12.85
company/65498/costs/1502183112.pdf,150.0
company/85939/costs/1517063827.jpg,63.25
company/51522/costs/1593761247.jpg,9.14
company/84357/costs/1538560978.pdf,42.8
company/129959/costs/1538563048.jpeg,33.85
company/56070/costs/1489219279.jpg,11.0
company/13092/costs/1483628430.JPG,98.9
company/61124/costs/1591782332.jpg,89.0
company/976/costs/1603279480.jpg,10.0
company/25916/costs/1623678360.jpeg,1700.0
company/80561/costs/1553944956.jpg,1500.0
company/24050/costs/1574275060.jpg,27.0
company/42694/costs/1512643876.pdf,49.31
company/71878/costs/1493046742.jpeg,4.68
company/46168/costs/1510195323.jpg,48.79
company/17413/costs/1518189135.jpeg,2.0
company/11882/costs/1490858472.pdf,76.77
company/30802/costs/1546792050.pdf,86.95
company/22120/costs/1590498080.pdf,4445.0
company/15274/costs/1540129194.jpeg,48.4
company/1/costs/1531131144.pdf,12.57
company/267944/costs/1623225096.jpg,47.03
company/86475/costs/1562493330.jpg,123.58
company/87030/costs/1571208338.png,259.0
company/267944/costs/1593719719.jpg,30.02
company/21931/costs/1496239111.jpeg,246.94
company/287939/costs/1620983368.jpeg,851.84
company/86964/costs/1569845222.jpeg,234.0
company/203481/costs/1590416109.jpeg,7.36
company/27439/costs/1556441246.jpg,182.7
company/170475/costs/1539156030.jpeg,46.27
company/11140/costs/1477931172.jpeg,18.15
company/335/costs/140828736573.jpeg,37.43
company/6/costs/1468260032.jpeg,33.88
company/101103/costs/1594375643.PDF,85.77
company/79124/costs/1530975377.jpeg,8.37
company/25916/costs/1479733325.jpeg,4.91
company/22120/costs/1534921272.jpeg,27.5
company/102493/costs/1566309577.jpeg,12.05
company/49595/costs/1519650289.jpeg,101.63
company/75546/costs/1609382521.pdf,18.15
company/230352/costs/1555394661.jpeg,12.75
company/57823/costs/1492879274.jpeg,40.0
company/53636/costs/1580390021.jpg,97.43
company/79124/costs/1593196468.jpg,96.58
company/252785/costs/1572809747.jpeg,10.2
company/99556/costs/1559276571.jpg,12.32
company/18045/costs/1446039304.pdf,13.74
company/22120/costs/1572352132.jpeg,125.15
company/41564/costs/1516555401.jpeg,15.75
company/30802/costs/1618225043.pdf,12.1
company/77117/costs/1549814973.jpeg,25.47
company/10363/costs/1500279757.jpeg,45.0
company/25526/costs/1569420327.jpeg,5.3
company/102493/costs/1523782333.pdf,7.08
company/21769/costs/1459517892.jpg,12.75
company/74448/costs/1579713960.jpg,14.95
company/17413/costs/1577874940.jpeg,66.05
